customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
1376,Ashley Bowen,rodgersmichael@example.com,United States Minor Outlying Islands,2023-10-03,Basic,19485.91
1377,Jerry Davenport,katherine22@example.net,Seychelles,2019-04-17,Premium,58338.67
1378,Samantha Hicks,paulawatkins@example.com,Peru,2017-11-23,Standard,74697.9
1379,Jamie Gonzales,shirley13@example.com,Lithuania,2019-12-10,Basic,20033.7
1380,Justin Merritt,ymitchell@example.com,Saudi Arabia,2017-04-01,Premium,73461.79
1381,Charles Cervantes,russellramirez@example.net,Germany,2020-07-08,Standard,13588.55
1382,Dustin Wilson,tommy32@example.com,Wallis and Futuna,2019-11-02,Premium,40662.25
1383,Virginia Molina,elizabeththomas@example.org,Micronesia,2025-03-27,Standard,48339.53
1384,Nicole Johnson,moyeramber@example.org,Albania,2015-05-23,Standard,19609.97
1385,Rodney Wood IV,hdennis@example.org,Switzerland,2017-10-23,Premium,42958.01
1386,Thomas Moran,wallaceryan@example.com,Benin,2020-07-31,Basic,1652.67
1387,Wendy Dennis,schmittlinda@example.net,South Africa,2025-06-18,Premium,48115.06
1388,Benjamin Moore,joshua81@example.net,Portugal,2016-09-12,Premium,29438.67
1389,Tim Hamilton,james80@example.net,Niue,2021-06-11,Basic,67870.16
1390,Chad Bennett,emilybaker@example.org,Libyan Arab Jamahiriya,2023-08-24,Premium,53143.52
1391,Morgan Campbell,cynthiadavis@example.net,Togo,2024-06-19,Standard,32845.31
1392,Cindy Hamilton,ngrant@example.net,Christmas Island,2015-10-15,Basic,60967.61
1393,Michael Austin,danawashington@example.net,Zimbabwe,2025-09-13,Standard,497.23
1394,Eric Hall,elizabeth76@example.net,Guinea-Bissau,2016-05-11,Standard,58542.28
1395,Elizabeth Robinson,robert75@example.org,Panama,2019-01-10,Standard,70144.4
1396,Christopher Huber,baileyraymond@example.org,Singapore,2015-08-15,Standard,22886.4
1397,Sara Shields,bmcdaniel@example.com,Ethiopia,2016-01-07,Standard,71922.09
1398,Stacy Patton,hartmarcus@example.net,Ghana,2018-10-24,Standard,64037.32
1399,Robert Coleman,rita47@example.net,Cyprus,2023-08-06,Premium,34608.04
1400,Robert Parker,kwalker@example.net,Costa Rica,2021-03-21,Standard,15433.26
1401,Ashley Donaldson,david80@example.net,Angola,2017-02-21,Premium,28966.23
1402,Ann Bush,katie81@example.net,Australia,2016-03-13,Standard,29410.33
1403,Heidi Gonzalez,maryfoster@example.net,Denmark,2015-12-14,Standard,27104.77
1404,Christopher Brooks,ulewis@example.org,Wallis and Futuna,2017-02-15,Basic,32989.29
1405,Ryan Fischer,masonlacey@example.org,Cayman Islands,2023-01-27,Premium,14683.68
1406,Alexander Welch,arthurbrady@example.com,Palau,2019-05-12,Basic,18076.76
1407,Robert Mcdowell,joneswilliam@example.net,Serbia,2018-06-14,Premium,40656.27
1408,Alicia Newton,codychapman@example.com,Congo,2024-02-08,Standard,72380.3
1409,Shannon Glover,bhunt@example.com,Falkland Islands (Malvinas),2015-06-01,Standard,74688.56
1410,Brett Costa,bbennett@example.org,Cyprus,2023-02-01,Standard,25494.47
1411,Kristina Webb,patrickkaiser@example.net,India,2024-01-19,Premium,9084.49
1412,Pamela Klein,bwalker@example.com,Sierra Leone,2025-07-17,Standard,39353.19
1413,Jacob Hart,martin11@example.net,Chile,2016-09-02,Standard,65600.59
1414,Tom Watkins,thomaschristina@example.com,Mali,2015-10-23,Basic,17665.68
1415,Lacey Hall,tking@example.net,Guadeloupe,2022-05-02,Premium,10833.89
1416,Amanda Barker,rsavage@example.net,Cote d'Ivoire,2021-12-07,Premium,68061.62
1417,Rebecca Gardner,susan35@example.com,Russian Federation,2016-06-18,Premium,52671.94
1418,Mr. Patrick Quinn,simmonschris@example.org,Saudi Arabia,2025-02-22,Premium,47541.44
1419,Joseph Martinez,samuelstanton@example.org,Turks and Caicos Islands,2020-02-12,Standard,59578.86
1420,Christopher Pratt,jtaylor@example.com,Iran,2015-09-19,Standard,62692.57
1421,Bruce Forbes,alexandra95@example.net,Pakistan,2020-07-29,Basic,8198.26
1422,Dylan Cohen,april47@example.com,Cote d'Ivoire,2015-09-16,Standard,46268.23
1423,Tammy Cortez,frankespinoza@example.com,Algeria,2024-02-06,Basic,32109.31
1424,Christopher Ruiz,collinsjacob@example.net,Bhutan,2019-07-05,Basic,55410.15
1425,Erin Brown,ewheeler@example.com,North Macedonia,2021-06-17,Standard,73195.03
1426,Courtney Fuller,joshuahoover@example.com,Myanmar,2025-10-26,Standard,24288.84
1427,Holly Wang,ann31@example.net,Cape Verde,2021-08-26,Basic,57376.03
1428,Daniel White,martinezalexa@example.net,Seychelles,2018-01-26,Standard,4975.84
1429,Kenneth Castaneda,tammy97@example.org,Chile,2022-10-23,Premium,31282.79
1430,David Robinson,douglasalvarez@example.org,Gibraltar,2017-09-24,Standard,12584.21
1431,Wayne Taylor,ecoleman@example.com,Gabon,2016-02-14,Basic,3292.24
1432,Autumn Castro,tschroeder@example.com,Guinea,2019-03-21,Basic,47506.55
1433,Joseph Schmidt,stephaniedougherty@example.com,Rwanda,2020-06-17,Basic,1418.37
1434,Jeffrey Alexander,gina86@example.net,Guernsey,2025-05-21,Premium,789.99
1435,Sean Wyatt,jessica39@example.net,Turkey,2024-12-11,Premium,48968.75
1436,Dr. Janet White PhD,gonzalezmichael@example.org,Albania,2023-11-20,Standard,52089.39
1437,Erin Bartlett,wesley09@example.com,Antigua and Barbuda,2017-04-24,Basic,52003.79
1438,Maria Sanders,joshua09@example.org,Tokelau,2020-01-19,Premium,20503.49
1439,Kaitlin Lawson,ehenry@example.net,Tunisia,2021-11-05,Standard,70372.2
1440,Kimberly Garcia,anthony22@example.org,Belize,2023-01-16,Standard,44821.33
1441,Ryan Brown,edwardsmichaela@example.com,Timor-Leste,2022-01-12,Standard,71284.78
1442,Lucas Smith,rachael29@example.net,Western Sahara,2019-09-12,Basic,22764.68
1443,Adrian Beck,qmonroe@example.org,Bahrain,2016-04-26,Premium,17864.02
1444,Philip Hernandez,christopher70@example.com,New Caledonia,2021-12-10,Basic,73265.16
1445,Jonathan Thompson,collinsann@example.org,Guam,2021-01-19,Standard,57144.34
1446,Russell Miller,fdavis@example.org,Saint Lucia,2022-01-09,Standard,34950.15
1447,Evan Sims,wangkristina@example.org,Northern Mariana Islands,2017-03-04,Standard,20912.89
1448,Brad Ramsey,kylebecker@example.org,San Marino,2024-06-18,Premium,11404.0
1449,Brandi Brown,gregory29@example.com,Isle of Man,2016-12-23,Basic,35712.36
1450,Cole Stephenson,tiffanygreen@example.com,Estonia,2015-08-10,Standard,69219.81
1451,Henry Cox,rgallegos@example.org,Argentina,2019-11-16,Standard,21558.57
1452,Lauren Moore,victoriahamilton@example.net,Sudan,2024-12-24,Standard,46357.25
1453,Donna Peterson,christopher34@example.org,Lao People's Democratic Republic,2023-04-21,Basic,3487.98
1454,Thomas Holmes,thomasmcdonald@example.com,Holy See (Vatican City State),2016-10-09,Premium,40417.71
1455,Mary Valenzuela,jacqueline50@example.org,Italy,2016-04-20,Basic,36508.34
1456,George Leach,robintorres@example.com,Mayotte,2019-12-27,Premium,17838.66
1457,Alex Lamb,swatkins@example.com,Saint Martin,2017-03-25,Standard,24616.43
1458,Roy King,carolyn76@example.com,Armenia,2017-07-31,Basic,67403.36
1459,Sherry Hines,fisherkim@example.net,Iran,2016-02-06,Basic,24628.38
1460,Carly Jackson,olivia83@example.net,Sao Tome and Principe,2017-03-30,Standard,31091.51
1461,Matthew Kramer,wallerkyle@example.org,Spain,2020-04-13,Standard,16744.54
1462,James Murray,jamesjackson@example.com,Belgium,2019-11-21,Standard,4311.87
1463,Scott Kim,ericpeters@example.com,Albania,2020-02-07,Premium,69609.56
1464,Gregory Ruiz,ehale@example.net,Honduras,2020-02-18,Standard,28168.01
1465,Michelle Hines,hugheslucas@example.org,Iran,2025-12-09,Basic,47493.58
1466,Stephanie Weiss,icarlson@example.org,Guatemala,2015-05-12,Standard,25357.88
1467,Patrick Willis II,katrinawood@example.com,Macao,2016-07-13,Standard,4708.97
1468,Lisa Walton,brewerdevin@example.org,Aruba,2019-09-10,Premium,35048.69
1469,Jeffrey Morgan,ronaldmitchell@example.com,Peru,2024-12-09,Standard,25932.31
1470,Amanda Mullen,zwhite@example.net,Maldives,2023-11-29,Standard,11969.91
1471,Julie Miller,riosrichard@example.org,Central African Republic,2016-11-27,Standard,45961.72
1472,Kenneth Cruz,psmith@example.net,Iran,2017-07-29,Standard,41568.48
1473,Anthony Coleman,munozleah@example.com,Macao,2020-06-26,Premium,64308.79
1474,John Rogers,daniel26@example.net,Senegal,2020-04-23,Basic,16429.08
1475,Michael Hernandez,stacy94@example.org,Malaysia,2023-03-10,Basic,21118.02
1476,Monica Gibson,marshallbill@example.com,Kuwait,2017-10-12,Standard,65476.74
1477,Stephen Parks,ronald40@example.net,Ethiopia,2024-12-31,Standard,43565.16
1478,Howard Smith,kenneth09@example.org,Guinea-Bissau,2025-03-31,Basic,70982.36
1479,Kim Foster,christopherdavis@example.net,Cameroon,2025-12-28,Standard,629.55
1480,Jessica Hill,pbarker@example.net,Swaziland,2023-03-24,Premium,74347.69
1481,Judy Jones,benjamin91@example.com,Malaysia,2020-12-15,Basic,2763.14
1482,Mrs. Tammy Curry,lmorales@example.net,Equatorial Guinea,2022-10-24,Standard,60776.31
1483,Natalie Miller,ysanford@example.org,Montserrat,2017-09-12,Basic,34069.99
1484,Eric Palmer,heatherwilliams@example.net,Lebanon,2022-10-10,Premium,56542.63
1485,Timothy Hill,joshuapowers@example.net,Iran,2016-06-27,Basic,71257.56
1486,Megan Nelson,yclark@example.com,Palestinian Territory,2016-01-07,Standard,18119.91
1487,Derek George,colton30@example.net,Greece,2016-10-24,Premium,50260.41
1488,Logan Chandler,omatthews@example.net,Greenland,2023-05-19,Basic,64379.68
1489,Karen Grant,matthew57@example.org,Kyrgyz Republic,2020-03-14,Standard,73237.45
1490,Kathryn Patel,emilyscott@example.org,Panama,2019-07-19,Basic,65596.38
1491,Tracy Welch,christopher85@example.com,French Guiana,2022-01-11,Standard,65398.5
1492,Jocelyn Mcdonald,colleenjackson@example.com,Mongolia,2024-08-25,Standard,47596.82
1493,Zachary Johnson,angela73@example.com,Uruguay,2022-09-30,Standard,29019.73
1494,Jamie Rush,davisjeffery@example.org,Montserrat,2019-10-11,Standard,2695.38
1495,Sean Wang,wpierce@example.org,Italy,2021-11-13,Basic,52429.61
1496,Diana Townsend,beckgloria@example.net,Serbia,2023-11-01,Standard,59637.29
1497,Kathryn Patel,michelesimpson@example.com,France,2018-10-07,Standard,46629.03
1498,Joanna Bradshaw,ricardosmith@example.com,Serbia,2025-08-08,Basic,4347.17
1499,Christopher Solomon,acarpenter@example.com,Isle of Man,2015-07-31,Basic,27458.29
1500,Allen Walker,greenejessica@example.org,Greece,2021-12-10,Premium,27577.92
1501,Carol Garrett,craneandrew@example.net,Turks and Caicos Islands,2022-04-08,Premium,27640.87
1502,Jean Dixon,melissamartin@example.com,Saint Kitts and Nevis,2022-12-15,Standard,5258.69
1503,Casey Giles,marcuscarter@example.org,Costa Rica,2018-10-03,Basic,10595.83
1504,Judy Sutton,yfritz@example.org,Kyrgyz Republic,2020-05-13,Standard,8738.44
1505,Ashley Munoz,monica23@example.com,Saint Helena,2024-10-08,Basic,56482.72
1506,Adriana Johnson,ecamacho@example.com,Barbados,2023-05-10,Basic,15932.1
1507,Tina Ware,baldwincatherine@example.net,Rwanda,2025-01-25,Basic,24204.67
1508,John Barber,lisa05@example.com,Saint Barthelemy,2018-02-09,Standard,51096.95
1509,Lori Alexander,garciamelanie@example.net,Sao Tome and Principe,2020-01-28,Premium,28117.83
1510,Miranda Richardson,donald37@example.org,Estonia,2016-05-17,Standard,39619.52
1511,Martin Jones,wgoodwin@example.com,Guam,2024-04-03,Standard,40009.86
1512,Jeremy Cobb,ashley90@example.org,Cameroon,2021-12-18,Standard,22096.76
1513,Allison Beard,jennifer42@example.net,North Macedonia,2022-10-10,Standard,50579.66
1514,Micheal Nunez,julianeal@example.org,New Caledonia,2015-09-26,Basic,70580.47
1515,James Walsh,rosalesbrandy@example.org,Myanmar,2015-12-24,Standard,66327.43
1516,Jackson Romero,kwoods@example.com,Norway,2018-03-27,Premium,67371.45
1517,Samuel Edwards,nicholas72@example.net,Liberia,2016-11-05,Basic,6001.81
1518,Steven Smith,petersonkyle@example.org,Canada,2020-07-25,Standard,52356.89
1519,Richard Mccormick,michaelstevens@example.net,United States of America,2025-09-04,Standard,15518.15
1520,Paul Fuentes,judithcox@example.org,Iran,2025-11-15,Standard,22164.42
1521,Tiffany Romero,angela88@example.org,South Georgia and the South Sandwich Islands,2020-04-25,Standard,69896.18
1522,Keith Wright,laura23@example.org,Portugal,2022-03-25,Standard,33428.54
1523,Cassandra Krause,andrea13@example.net,Switzerland,2015-04-01,Premium,14382.28
1524,Susan Anderson,bruce33@example.net,Senegal,2025-08-16,Basic,17616.52
1525,Julie Herrera,florescynthia@example.org,Lesotho,2021-06-28,Standard,25356.83
1526,Bradley Gonzalez,carmenevans@example.org,Mozambique,2018-08-29,Standard,48542.33
1527,Taylor Cortez,mwaters@example.net,Sri Lanka,2020-12-11,Standard,50022.69
1528,Nicole Gay,karen94@example.com,Norfolk Island,2018-05-30,Basic,33532.91
1529,Jordan Palmer,joseph83@example.com,Falkland Islands (Malvinas),2018-06-09,Standard,67396.57
1530,Kathryn Garrett,rowlandsonya@example.com,Albania,2020-06-06,Standard,19685.56
1531,William Ruiz,haroldhodges@example.net,Gabon,2024-06-25,Standard,21788.94
1532,Scott Peterson,jamesrodriguez@example.org,Croatia,2020-02-11,Premium,26645.79
1533,Eric Miranda,tgarcia@example.net,Cote d'Ivoire,2016-10-20,Basic,46492.61
1534,Brittney Moore,kfloyd@example.net,Panama,2025-11-30,Basic,21572.18
1535,Tyler Zavala,rchan@example.org,Venezuela,2025-02-22,Standard,53181.31
1536,Timothy Davenport,dustin55@example.net,Germany,2017-09-01,Standard,11722.99
1537,Jeffery Long,zsmith@example.org,Ireland,2021-06-11,Premium,74534.53
1538,Robert Proctor,andrew33@example.net,Saint Barthelemy,2017-01-25,Premium,19715.44
1539,Ronnie Johnson,ugibbs@example.net,Monaco,2022-06-19,Standard,53108.29
1540,Rebecca Williamson,ggates@example.org,Ecuador,2019-03-08,Standard,25952.56
1541,Nathan David,ccrane@example.net,Iceland,2020-12-25,Standard,73166.06
1542,Susan Tucker,valerie96@example.org,Bolivia,2019-07-16,Standard,69052.44
1543,Grant Medina,hmclean@example.com,Burkina Faso,2025-08-18,Basic,57696.73
1544,Angela Rowland,jholloway@example.net,French Southern Territories,2015-01-18,Standard,24186.29
1545,Kristina Gonzales,ashley48@example.net,Svalbard & Jan Mayen Islands,2020-09-09,Basic,41074.38
1546,Alex Barton,harrellholly@example.net,Germany,2020-04-25,Standard,52982.49
1547,Heather Mejia,jackmcdonald@example.com,Guyana,2023-06-17,Basic,72728.02
1548,Michael Padilla,cassandra02@example.org,Norway,2016-08-25,Basic,43136.14
1549,James Tucker,deckerbrian@example.net,Holy See (Vatican City State),2025-05-05,Basic,54708.65
1550,Jeffrey Johnson,kristy74@example.net,Grenada,2023-03-16,Standard,51763.74
1551,Morgan Cunningham,schmidtlauren@example.org,Montserrat,2022-08-09,Standard,3246.05
1552,Lisa Kaiser,wangryan@example.com,Lao People's Democratic Republic,2019-07-04,Standard,23279.14
1553,Spencer Stevenson,charles95@example.com,Marshall Islands,2019-01-03,Standard,16722.27
1554,Nancy Fry,moraleskelly@example.net,Switzerland,2022-03-11,Premium,4363.76
1555,Adam Morris,jonathanwalker@example.net,Seychelles,2023-10-06,Standard,39600.93
1556,Jimmy Ortega,patricia92@example.org,Sierra Leone,2015-04-03,Basic,21025.06
1557,Eric Garcia,chanamber@example.org,Greece,2022-08-05,Premium,63746.49
1558,Tanya Barrett,kevincoleman@example.com,Djibouti,2020-09-27,Standard,6781.43
1559,Claudia Kelly,natalieblackburn@example.org,Syrian Arab Republic,2021-10-06,Standard,36912.29
1560,Allison Dillon,omargriffin@example.com,Congo,2025-03-09,Standard,70769.31
1561,James Olsen,costawilliam@example.net,Saint Kitts and Nevis,2023-01-11,Standard,29967.46
1562,Carla Clark,wyang@example.net,Ghana,2019-03-08,Basic,27879.84
1563,Daniel Davis,timothy81@example.com,Andorra,2018-06-15,Premium,26032.79
1564,Robert Ross,gomezsonya@example.org,Jordan,2015-12-25,Basic,65604.05
1565,Marissa Perez,santoslisa@example.com,Andorra,2023-04-26,Standard,66613.41
1566,Denise Holland,brandon32@example.net,Algeria,2018-03-28,Basic,60325.49
1567,Christopher Neal,brownleah@example.net,Panama,2025-01-25,Standard,54668.05
1568,Luke Morrow,hthompson@example.org,Saint Vincent and the Grenadines,2016-07-25,Standard,67258.05
1569,Mary Diaz,buchanananthony@example.org,Gambia,2016-08-11,Basic,44945.69
1570,Jake Skinner,anthony05@example.org,Tuvalu,2024-09-23,Standard,35727.33
1571,Nicholas Thomas,ywilliams@example.net,Saint Helena,2025-06-19,Standard,25322.4
1572,Brooke Smith,christophermcneil@example.org,Lebanon,2015-12-29,Basic,56769.53
1573,Jason Villanueva,mtaylor@example.net,Afghanistan,2018-01-24,Premium,48000.75
1574,John Leach,marcusfernandez@example.net,Paraguay,2022-12-19,Standard,41797.08
1575,Karen Goodman,davidrobertson@example.org,Czech Republic,2017-03-27,Standard,68636.69
1576,Natalie Love,olivia13@example.org,El Salvador,2021-03-18,Standard,28787.27
1577,Matthew Murphy,hbarnett@example.net,Morocco,2018-05-21,Standard,61754.24
1578,Debra Lam MD,donna90@example.net,United Kingdom,2021-04-09,Basic,22967.6
1579,Lynn Bauer,alexiswalters@example.org,Central African Republic,2023-11-15,Basic,17032.89
1580,Adam Castillo,jacob96@example.com,Croatia,2025-09-20,Premium,19885.11
1581,Dennis Gonzales,diana85@example.com,Uganda,2016-05-23,Standard,47832.92
1582,Glen Wiggins,qalvarado@example.com,Serbia,2019-09-05,Standard,66978.32
1583,Amy Diaz,oconnelldavid@example.org,Kuwait,2022-03-26,Standard,68032.79
1584,Barbara Marquez,morganparker@example.com,Micronesia,2018-02-09,Standard,9171.76
1585,Mrs. Sharon Wagner,gwilkins@example.org,Cambodia,2021-09-19,Standard,72804.24
1586,Courtney Smith,alicia29@example.net,Malta,2021-05-05,Basic,43684.67
1587,Joseph Ryan,nicholasgarcia@example.org,North Macedonia,2022-09-10,Standard,19528.89
1588,Lisa Bridges,amberfriedman@example.com,Togo,2016-05-04,Standard,52144.82
1589,Anthony Costa,hphillips@example.com,Uganda,2015-03-13,Standard,55038.56
1590,Frank Griffith,aaron48@example.net,Georgia,2015-08-28,Basic,12422.83
1591,Nicholas Wheeler,brownrobert@example.org,Liberia,2022-10-10,Premium,34713.04
1592,Pamela Roman,petermoore@example.com,India,2018-01-21,Premium,12457.34
1593,Danielle Bell,tabithahill@example.com,British Virgin Islands,2025-09-17,Standard,47809.47
1594,Laurie Chambers,scottchambers@example.com,Algeria,2020-12-09,Standard,21916.75
1595,Kelly Warren,chall@example.com,Swaziland,2017-03-04,Standard,5992.79
1596,Patrick Gibson,beardkaren@example.net,Guam,2016-01-23,Basic,13947.75
1597,Tiffany Williams,daniel76@example.net,Chile,2018-08-14,Standard,12743.41
1598,Melissa Bauer,jeffrey11@example.net,Netherlands,2022-09-06,Basic,62054.94
1599,Sharon Allen,bcopeland@example.com,Azerbaijan,2022-10-29,Basic,20541.56
1600,Sharon Ramirez,rebecca85@example.com,Papua New Guinea,2021-07-03,Standard,7413.55
1601,Victoria Miller,marqueztodd@example.net,Lithuania,2016-07-14,Standard,10992.88
1602,Jeffrey Baker,kcastro@example.com,New Caledonia,2020-06-09,Standard,28132.81
1603,Tammy Reyes,garzalaura@example.org,Morocco,2016-10-29,Standard,69087.83
1604,Vincent Allen,tochoa@example.net,Armenia,2017-06-24,Premium,11802.98
1605,Richard Phelps,bentleylisa@example.net,Samoa,2021-04-07,Basic,59684.23
1606,Maureen Johnson,andrewbautista@example.org,French Guiana,2020-11-23,Standard,62398.36
